"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CorporateLocations__c","Custom_Account_Picklist__c","Description","Fax","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","Name","NumberOfEmployees","ParentId","Phone","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__DefaultOpportunity__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Type","Website","blng__BillToContact__c","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c"
dd591441-e4a5-4c2c-8281-d7cfef19bc61,"#N/A",4.528576E8,North Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,"#N/A","#N/A",Demo Company is the leader in Consulting in North Sydney,"#N/A","#N/A",Consulting,false,"#N/A",Topiclounge,"#N/A","#N/A",(02) 8592 7342,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,North Sydney,Australia,"#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
df180f8b-ecd4-4c04-8172-0069c18d423a,"#N/A",5.45047272E8,Mead,USA,"#N/A","#N/A","#N/A","#N/A",80547,CO,920 Sylvan Ave,"#N/A","#N/A",Three Waters is the leader in Communications,"#N/A","#N/A",Communications,false,"#N/A",Wikibox,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
df72b48a-1845-40c6-b0da-919c9d2ba823,"#N/A",6.39903177E8,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,"#N/A","#N/A",Petrox Oil Company is the leader in Energy in Sydney,"#N/A","#N/A",Energy,false,"#N/A",Kwideo,"#N/A","#N/A",(02) 7948 6474,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Sydney,Australia,"#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e04a33d8-6abf-4485-aeb9-537233c4f5da,"#N/A",4.0704E10,Atlanta,United States,"#N/A","#N/A","#N/A","#N/A",30354-1989,GA,1030 Delta Blvd,"#N/A","#N/A",Taggart Transcontinental is the leader in Shipping in Atlanta,"#N/A","#N/A",Shipping,false,"#N/A",Layo,"#N/A","#N/A",1.404.715.2600,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Atlanta,US,"#N/A","#N/A","#N/A",30320-6001,GA,P.O. BOX 20706,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e0ef1c09-7dfc-4e98-a0c2-3de8731efe1e,"#N/A",9.05588171E8,Lansvale,Australia,"#N/A","#N/A","#N/A","#N/A",2166,NSW,4 Riverside Rd,"#N/A","#N/A",Sixty Second Avenue is the leader in Agriculture in Lansvale,"#N/A","#N/A",Agriculture,false,"#N/A",Zoomlounge,"#N/A","#N/A",(02) 6837 7271,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Lansvale,Australia,"#N/A","#N/A","#N/A",2166,NSW,4 Riverside Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e350da45-74af-4e85-b51c-fa8c99b510bf,"#N/A",3.2618759E10,Lakeland,United States,"#N/A","#N/A","#N/A","#N/A",33811-3311,FL,3300 Publix Corp Pkwy,"#N/A","#N/A","Mecurial, Inc. is the leader in Retail in Lakeland","#N/A","#N/A",Retail,false,"#N/A",Skyba,"#N/A","#N/A",1.863.688.1188,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Lakeland,US,"#N/A","#N/A","#N/A",33802-0407,FL,P.O. BOX 407,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e379359a-3887-4449-bf67-a9986b11a79c,"#N/A",5.29570951E8,Ballan,Australia,"#N/A","#N/A","#N/A","#N/A",3342,VIC,18 McMahon Dr,"#N/A","#N/A",Minuteman Cafe is the leader in Apparel in Ballan,"#N/A","#N/A",Apparel,false,"#N/A",Agimba,"#N/A","#N/A",(03) 8664 6673,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Ballan,Australia,"#N/A","#N/A","#N/A",3342,VIC,18 McMahon Dr,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e80d93dc-242b-4055-8784-8a6320f6be9d,"#N/A",2.8711E10,San Antonio,United States,"#N/A","#N/A","#N/A","#N/A",78259-1834,TX,19100 Ridgewood Pkwy,"#N/A","#N/A",General Products is the leader in Consumer Goods in San Antonio,"#N/A","#N/A",Consumer Goods,false,"#N/A",Pixoboo,"#N/A","#N/A",1.210.626.6000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cary,US,"#N/A","#N/A","#N/A",27512-8016,NC,P.O. BOX 8016,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
eb1135ae-f69b-4f04-b979-c7e99c49762b,"#N/A",9.43474187E8,Woollahra,Australia,"#N/A","#N/A","#N/A","#N/A",2025,NSW,6 Rush St,"#N/A","#N/A",Rouster and Sideways is the leader in Insurance in Woollahra,"#N/A","#N/A",Insurance,false,"#N/A",Browsecat,"#N/A","#N/A",(02) 8325 6428,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Woollahra,Australia,"#N/A","#N/A","#N/A",2025,NSW,6 Rush St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ec08ebe3-60fe-4219-a457-715b89ec9528,"#N/A",4.4294E10,Atlanta,United States,"#N/A","#N/A","#N/A","#N/A",30313-2499,GA,1 Coca Cola Plz NW,"#N/A","#N/A",Transworld Consortium is the leader in Energy in Atlanta,"#N/A","#N/A",Energy,false,"#N/A",Thoughtmix,"#N/A","#N/A",1.404.676.2121,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Atlanta,US,"#N/A","#N/A","#N/A",30301-1734,GA,P.O. BOX 1734,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ed79dc5d-2164-459a-8320-946acbdcaaaa,"#N/A",2.55815146E8,Baden-Württemberg,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Stuttgart,70173,"#N/A","#N/A",St Francis West Side is the leader in Healthcare in Baden-Württemberg,"#N/A","#N/A",Healthcare,false,"#N/A",Skaboo,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
eda75cbf-7b0b-44ab-a200-25b78d8092fe,"#N/A",3.1469E10,Falls Church,United States,"#N/A","#N/A","#N/A","#N/A",22042,VA,2941 Frview Pk Dr Ste 100,"#N/A","#N/A",Keading Transportation Services is the leader in Transportation in Falls Church,"#N/A","#N/A",Transportation,false,"#N/A",Buzzshare,"#N/A",7d3284ed-9eb7-4d41-8c58-205410d8dceb,1.703.876.3000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ede0a5ff-81dc-4d25-a9d1-f3b68562c2ca,"#N/A",2.9111322E7,Savannah,United States,"#N/A","#N/A","#N/A","#N/A",31410,GA,50137 Brickson Park Alley,"#N/A","#N/A","#N/A","#N/A","#N/A",Consulting,false,"#N/A",Pixope,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ee2f0666-90a2-4d7d-a0a8-5cff8264b658,"#N/A",8.0231577E7,Bavaria,Germany,"#N/A","#N/A","#N/A","#N/A",80333,Munich,Wittelsbacherplatz 2,"#N/A","#N/A",Virtucon is the leader in Banking in Bavaria,"#N/A","#N/A",Banking,false,"#N/A",Aivee,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",6/10 Mount St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
eefdf92f-27a8-4f0d-98e5-7b63a70bd9d9,"#N/A",1.9687E10,Springfield,United States,"#N/A","#N/A","#N/A","#N/A",01111-0001,MA,1295 State St,"#N/A","#N/A",Sirius Cybernetics Corporation is the leader in Manufacturing in Springfield,"#N/A","#N/A",Manufacturing,false,"#N/A",Digitube,"#N/A","#N/A",1.413.788.8411,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ef9fe4d4-977a-4e28-b6f4-ff42b9f5bca0,"#N/A",6.30331409E8,Tokyo,Japan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1 Toyota-Cho,"#N/A","#N/A",Widget Corp is the leader in Technology,"#N/A","#N/A",Technology,false,"#N/A",Tagopia,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",4 Riverside Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f105830e-f941-42b8-8f50-9e54962d288a,"#N/A",1.17386E11,Fairfield,United States,"#N/A","#N/A","#N/A","#N/A",06828-0001,CT,3135 Easton Tpke,"#N/A","#N/A","Signal Processing, LLC is the leader in Technology in Fairfield","#N/A","#N/A",Technology,false,"#N/A",Vitz,"#N/A","#N/A",1.203.373.2211,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f4381e7c-c746-488b-a400-70558107d94f,"#N/A",1.89091733E8,Riverview,Australia,"#N/A","#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,"#N/A","#N/A",QWERTY Logistics is the leader in Manufacturing in Riverview,"#N/A","#N/A",Manufacturing,false,"#N/A",Dynabox,"#N/A","#N/A",(02) 8954 8573,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Riverview,Australia,"#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f5780d16-d25d-4038-b1ca-d3f3d4cd39aa,"#N/A",1.07006E11,Seattle,United States,"#N/A","#N/A","#N/A","#N/A",98109-5210,WA,410 Terry Ave N,"#N/A","#N/A",Heimdall College of Optometry is the leader in Higher Education in Seattle,"#N/A","#N/A",Higher Education,false,"#N/A",Bluezoom,"#N/A","#N/A",1.206.266.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Seattle,US,"#N/A","#N/A","#N/A",98108-1300,WA,P.O. BOX 81226,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
faddd0d0-22ee-473d-9d39-2dd4955c376a,"#N/A",6.03365E10,Hartford,United States,"#N/A","#N/A","#N/A","#N/A",06156-0001,CT,151 Farmington Ave,"#N/A","#N/A",Initrode is the leader in Energy in Hartford,"#N/A","#N/A",Energy,false,"#N/A",Roomm,"#N/A","#N/A",1.860.273.0123,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
fc6700e8-fc56-4121-8138-e76ab38383bc,"#N/A",6574015.0,Danbury,United States,"#N/A","#N/A","#N/A","#N/A",6816,CT,5898 Superior Street,"#N/A","#N/A","#N/A","#N/A","#N/A",Insurance,false,"#N/A",Thoughtblab,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
fceefc67-00a3-4271-a97a-2063279711a6,"#N/A",2.88628E10,Moline,United States,"#N/A","#N/A","#N/A","#N/A",61265-8098,IL,1 John Deere Pl,"#N/A","#N/A",Fastforward Software is the leader in Technology in Moline,"#N/A","#N/A",Technology,false,"#N/A",Tazz,"#N/A","#N/A",1.309.765.8000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
fdefa4e2-6edb-4b91-913b-5e319a8e50b4,"#N/A",3.0935E10,Houston,United States,"#N/A","#N/A","#N/A","#N/A",77079-1100,TX,600 N Dairy Ashford Rd,"#N/A","#N/A","Optimetrics, LLC is the leader in Technology in Houston","#N/A","#N/A",Technology,false,"#N/A",Browsebug,"#N/A",67c990ba-e931-43e0-9d2e-67743aa7ae23,1.281.293.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Houston,US,"#N/A","#N/A","#N/A",77252-2197,TX,P.O. BOX 2197,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ff418a7f-04a9-449a-b880-8154f17f9bae,"#N/A","#N/A","#N/A","#N/A",ap@kfc.com.invalid.invalid,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1500.0,"#N/A","#N/A","#N/A",21621.0,Restaurant,false,"#N/A",KFC,500,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",78-5876113,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
